FAC_NAME,YEAR_QTR,YEAR,PrivatePublic,TotalMargin,TYPE_HOSP
HENRY MAYO NEWHALL MEMORIAL HOSPITAL,20084,2008,Private,0.022475849,Comparable
HERITAGE OAKS HOSPITAL,20084,2008,Private,0.335466976,Comparable
HI-DESERT MEDICAL CENTER,20084,2008,Public,0.044700556,Comparable
HOAG HOSPITAL - IRVINE,20084,2008,Private,-0.086824471,Comparable
HOAG MEMORIAL HOSPITAL PRESBYTERIAN,20084,2008,Private,-0.293410286,Comparable
HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,20084,2008,Private,0.22917631,Comparable
HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,20084,2008,Private,0.018329276,Comparable
HUNTINGTON BEACH HOSPITAL,20084,2008,Private,0.056831258,Comparable
HUNTINGTON MEMORIAL HOSPITAL,20084,2008,Private,-0.129175854,Comparable
JEROLD PHELPS COMMUNITY HOSPITAL,20084,2008,Public,-0.236395142,Comparable
JOHN C FREMONT HEALTHCARE DISTRICT,20084,2008,Public,-0.009179687,Comparable
JOHN F. KENNEDY MEMORIAL HOSPITAL,20084,2008,Private,-0.103405867,Comparable
JOHN MUIR BEHAVIORAL HEALTH CENTER,20084,2008,Private,-0.099368958,Comparable
JOHN MUIR MED CENTER - CONCORD CAMPUS,20084,2008,Private,-0.021502398,Comparable
JOHN MUIR MED CENTER - WALNUT CREEK CAMPUS,20084,2008,Private,0.087517682,Comparable
JOYCE EISENBERG KEEFER MEDICAL CENTER,20084,2008,Private,-0.065870211,LTC Emphasis
KAISER FND HOSPITAL - ANAHEIM,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - ANTIOCH,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - BALDWIN PARK,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - BELLFLOWER,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - FONTANA,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - FRESNO,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - GEARY (S.F.),20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - HARBOR CITY,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - HAYWARD,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - MANTECA,20084,2008,Private,#DIV/0!,Comparable
KAISER FND HOSPITAL - OAKLAND CAMPUS,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - PANORAMA CITY,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - REDWOOD CITY,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - RIVERSIDE,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SACRAMENTO,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SAN DIEGO,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SAN JOSE,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SAN RAFAEL,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SANTA CLARA,20081,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SANTA CLARA,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SANTA ROSA,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SOUTH SACRAMENTO,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SOUTH SAN FRANCISCO,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - SUNSET,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - WALNUT CREEK,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - WEST LA,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL - WOODLAND HILLS,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FND HOSPITAL REHAB CENTER - VALLEJO,20084,2008,Private,#DIV/0!,Kaiser Foundation Health
KAISER FOUNDATION NORTHERN REGION,20084,2008,Private,0.144358354,Kaiser Foundation Health
KAISER FOUNDATION SOUTHERN REGION,20084,2008,Private,0.116882805,Kaiser Foundation Health
KAWEAH DELTA MEDICAL CENTER,20084,2008,Public,0.038159975,Comparable
KEDREN COMMUNITY MENTAL HEALTH CENTER,20084,2008,Private,0.054832971,Comparable
KENTFIELD REHABILITATION CENTER,20084,2008,Private,0.185884807,Comparable
KERN MEDICAL CENTER,20084,2008,Public,-0.166845849,Comparable
KERN VALLEY HEALTHCARE DISTRICT,20084,2008,Public,0.024565895,Comparable
KINDRED HOSPITAL -  BREA,20084,2008,Private,0.180571315,Comparable
KINDRED HOSPITAL -  ONTARIO,20084,2008,Private,0.378837959,Comparable
KINDRED HOSPITAL -  SAN FRANCISCO BAY AREA,20084,2008,Private,0.252817242,Comparable
KINDRED HOSPITAL -  WESTMINSTER,20084,2008,Private,0.171040906,Comparable
KINDRED HOSPITAL - LA MIRADA,20084,2008,Private,0.288413953,Comparable
KINDRED HOSPITAL - LOS ANGELES,20084,2008,Private,0.20609156,Comparable
KINDRED HOSPITAL - MODESTO,20084,2008,Private,-0.31127583,Comparable
KINDRED HOSPITAL - SACRAMENTO,20084,2008,Private,0.216405857,Comparable
KINDRED HOSPITAL - SAN DIEGO,20084,2008,Private,0.093991485,Comparable
KINGSBURG MEDICAL HOSPITAL,20084,2008,Public,-0.277728616,Comparable
LA CASA PSYCHIATRIC HEALTH FACILITY,20084,2008,Private,0.060871146,Psychiatric Health Facilities
LA PALMA INTERCOMMUNITY HOSPITAL,20084,2008,Private,0.053988009,Comparable
LAC/HARBOR+UCLA MEDICAL CENTER,20084,2008,Public,-0.074042911,Comparable
LAC/OLIVE VIEW -UCLA MEDICAL CENTER,20084,2008,Public,-0.571545688,Comparable
LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,20084,2008,Public,0.098271249,Comparable
LAC/USC MEDICAL CENTER,20084,2008,Public,0.136975917,Comparable
LAGUNA HONDA HOSPITAL & REHAB CENTER,20084,2008,Public,-0.065230811,LTC Emphasis
LAKEWOOD REGIONAL MEDICAL CENTER - SOUTH,20084,2008,Private,-0.025966244,Comparable
LANCASTER COMMUNITY HOSPITAL,20084,2008,Private,-0.092276779,Comparable
LANGLEY PORTER PSYCHIATRIC INSTITUTE,20084,2008,Private,-0.07274663,Comparable
LANTERMAN STATE HOSPITAL AND DEVELOPMENT,20084,2008,Public,0.000139296,State Hospitals
LAS ENCINAS HOSPITAL,20084,2008,Private,0.155573263,Comparable
LODI MEMORIAL HOSPITAL,20084,2008,Private,-0.012573844,Comparable
LOMA LINDA UNIVERSITY BEHAVIORAL MEDICIN,20084,2008,Private,0.04770372,Comparable
LOMA LINDA UNIVERSITY MEDICAL CENTER,20084,2008,Private,-0.023167997,Comparable
LOMPOC VALLEY MEDICAL CENTER,20084,2008,Public,0.099190546,Comparable
LONG BEACH MEMORIAL MEDICAL CENTER,20084,2008,Private,0.120843592,Comparable
LOS ALAMITOS MEDICAL CENTER,20084,2008,Private,0.134053261,Comparable
LOS ANGELES COMMUNITY HOSPITAL,20084,2008,Private,0.231792632,Comparable
LOS ANGELES METROPOLITAN MEDICAL CENTER,20084,2008,Private,0.121007394,Comparable
LOS ROBLES REGIONAL MEDICAL CENTER,20084,2008,Private,0.136636077,Comparable
LUCILE S PACKARD CHILDRENS HOSPITAL,20084,2008,Private,-0.037653565,Comparable
MAD RIVER COMMUNITY HOSPITAL,20084,2008,Private,-0.122487243,Comparable
MADERA COMMUNITY HOSPITAL,20084,2008,Private,-0.050035864,Comparable
MAMMOTH HOSPITAL,20084,2008,Public,-0.08521158,Comparable
MARIAN MEDICAL CENTER,20084,2008,Private,0.089889569,Comparable
MARIE GREEN PSYCHIATRIC CENTER,20084,2008,Public,0,Psychiatric Health Facilities
MARIN GENERAL HOSPITAL,20084,2008,Private,0.071807117,Comparable
MARINA DEL REY HOSPITAL,20084,2008,Private,0.073828256,Comparable
MARK TWAIN ST. JOSEPHS HOSPITAL,20084,2008,Private,0.015718008,Comparable
MARSHALL MEDICAL CENTER,20084,2008,Private,-0.10287396,Comparable
MAYERS MEMORIAL HOSPITAL,20084,2008,Public,-0.114277492,Comparable
MEMORIAL HOSPITAL GARDENA,20084,2008,Private,0.011578463,Comparable
MEMORIAL HOSPITAL LOS BANOS,20084,2008,Private,0.031796102,Comparable
MEMORIAL HOSPITAL MODESTO,20084,2008,Private,0.158281286,Comparable
MENDOCINO COAST DISTRICT HOSPTIAL,20084,2008,Public,0.050628889,Comparable
MENIFEE VALLEY MEDICAL CENTER,20084,2008,Public,-0.061388143,Comparable
MENLO PARK SURGICAL HOSPITAL,20084,2008,Private,0.114452232,Comparable
MERCY GENERAL HOSPITAL,20084,2008,Private,0.054423822,Comparable
MERCY HOSPITAL - BAKERSFIELD,20084,2008,Private,0.120296199,Comparable
MERCY HOSPITAL - FOLSOM,20084,2008,Private,0.096861176,Comparable
MERCY HOSPITAL - MT. SHASTA,20084,2008,Private,0.042686752,Comparable
MERCY MEDICAL CENTER,20084,2008,Private,-0.001391959,Comparable
MERCY MERCED MED CENTER - COMMUNITY CAMPUS,20084,2008,Private,0.096589353,Comparable
MERCY SAN JUAN HOSPITAL,20084,2008,Private,0.038576219,Comparable
MERRITT PERALTA INSTITUTE CDRH,20084,2008,Private,-0.650677692,Comparable
METHODIST HOSPITAL OF SACRAMENTO,20084,2008,Private,0.027389148,Comparable
METHODIST HOSPITAL OF SOUTHERN CAL,20084,2008,Private,-0.067253606,Comparable
METROPOLITAN STATE HOSPITAL,20084,2008,Public,5.891299091,State Hospitals
MIRACLE MILE MEDICAL CENTER,20084,2008,Private,0.341378887,Comparable
MISSION COMMUNITY HOSPITAL - PANORAMA,20084,2008,Private,-0.017161692,Comparable
MISSION HOSPITAL REGIONAL MEDICAL CENTER,20084,2008,Private,-0.004270806,Comparable
MODOC MEDICAL CENTER,20084,2008,Public,-0.320408892,Comparable
MONROVIA MEMORIAL HOSPITAL,20084,2008,Private,-0.316035987,Comparable
MONTCLAIR HOSPITAL MEDICAL CENTER,20084,2008,Private,0.056876504,Comparable
MONTEREY PARK HOSPITAL,20084,2008,Private,0.031224092,Comparable
MORENO VALLEY COMMUNITY HOSPITAL,20084,2008,Public,-0.108398799,Comparable
MOTION PICTURE & TELEVISION HOSPITAL,20084,2008,Private,-0.36090549,Comparable
MOUNTAINS COMMUNITY HOSPITAL,20084,2008,Public,-0.122146205,Comparable
NAPA STATE HOSPITAL,20084,2008,Public,6.599857655,State Hospitals
NATIVIDAD MEDICAL CENTER,20084,2008,Public,0.070447845,Comparable
NELSON M HOLDERMAN MEMORIAL HOSPITAL,20084,2008,Public,0,State Hospitals
NEWPORT BAY HOSPITAL,20084,2008,Private,0.072233049,Comparable
NEWPORT SPECIALTY HOSPITAL,20084,2008,Private,0.089438172,Comparable
NORTH BAY MEDICAL CENTER,20084,2008,Private,-0.060950048,Comparable
NORTH VALLEY - SOLANO COUNTY PHF,20084,2008,Private,-0.22941258,Psychiatric Health Facilities
NORTH VALLEY BEHAVIORAL HEALTH-PHF,20084,2008,Private,0.177206983,Psychiatric Health Facilities
NORTHERN CALIFORNIA REHABILITATION HOSPITAL,20084,2008,Private,0.238873808,Comparable
NORTHERN INYO HOSPITAL,20084,2008,Public,0.122215201,Comparable
NORTHRIDGE HOSPITAL MEDICAL CENTER,20084,2008,Private,0.100635998,Comparable
NOVATO COMMUNITY HOSPITAL - CURRENT LOC,20084,2008,Private,0.0944557,Comparable
O CONNOR HOSPITAL,20084,2008,Private,-0.109004359,Comparable
OAK VALLEY DISTRICT HOSPITAL,20084,2008,Public,-0.127860426,Comparable
OASIS PSYCHIATRIC HEALTH FACILITY,20084,2008,Private,0.060179283,Psychiatric Health Facilities
OJAI VALLEY COMMUNITY HOSPITAL,20084,2008,Private,0.037349132,Comparable
OLYMPIA MEDICAL CENTER,20084,2008,Private,0.014146926,Comparable
ORANGE COAST MEMORIAL MEDICAL CENTER,20084,2008,Private,0.059414744,Comparable
OROVILLE HOSPITAL,20084,2008,Private,0.01995264,Comparable
PACIFIC ALLIANCE MEDICAL CENTER,20084,2008,Private,0.107273998,Comparable
PACIFIC HOSPITAL OF LONG BEACH,20084,2008,Private,0.122177343,Comparable
PACIFIC SHORES,20084,2008,Private,0.483733453,Comparable
PACIFICA HOSPITAL OF THE VALLEY,20084,2008,Private,-0.22971073,Comparable
PALM DRIVE HOSPITAL,20084,2008,Public,-0.034834809,Comparable
PALO VERDE HOSPITAL,20084,2008,Private,-0.101271463,Comparable
PALOMAR MEDICAL CENTER,20084,2008,Public,0.059989868,Comparable
PARADISE VALLEY HOSPITAL,20084,2008,Private,0.001948201,Comparable
PARKVIEW COMMUNITY HOSPITAL,20084,2008,Private,0.014779408,Comparable
PATIENTS HOSPITAL OF REDDING,20084,2008,Private,0.043263861,Comparable
PATTON STATE HOSPITAL,20084,2008,Public,-7.199486678,State Hospitals
PENINSULA MEDICAL CENTER,20084,2008,Private,0.163781806,Comparable
PETALUMA VALLEY HOSPITAL,20084,2008,Private,-0.003037405,Comparable
PIONEERS MEMORIAL HOSPITAL,20084,2008,Public,0.00449179,Comparable
PLACENTIA-LINDA COMMUNITY HOSPITAL,20084,2008,Private,0.072923409,Comparable
PLUMAS DISTRICT HOSPITAL,20084,2008,Public,0.018286407,Comparable
POMERADO HOSPITAL,20084,2008,Public,0.004711509,Comparable
POMONA VALLEY HOSPITAL MEDICAL CENTER,20084,2008,Private,0.052173236,Comparable
PORTERVILLE STATE HOSPITAL,20084,2008,Public,-9.55316E-05,State Hospitals
PRESBYTERIAN INTERCOMMUNITY HOSPITAL,20084,2008,Private,-0.18515204,Comparable
PROMISE HOSPITAL OF EAST LOS ANGELES,20084,2008,Private,-0.231072322,Comparable
PROMISE HOSPITAL OF SAN DIEGO,20084,2008,Private,0.400885231,Comparable
PROVIDENCE HOLY CROSS MEDICAL CENTER,20084,2008,Private,0.078424525,Comparable
PROVIDENCE LITTLE CO OF MARY - SAN PEDRO,20084,2008,Private,-0.073735676,Comparable
PROVIDENCE LITTLE CO OF MARY MEDICAL CENTER - TORRANCE,20084,2008,Private,-0.028465348,Comparable
PROVIDENCE SAINT JOSEPH MEDICAL CENTER,20084,2008,Private,0.00772833,Comparable
PROVIDENCE TARZANA MEDICAL CENTER,20084,2008,Private,-0.287329703,Comparable
QUEEN OF THE VALLEY HOSPITAL,20084,2008,Private,-0.07917572,Comparable
RADY CHILDRENS HOSPITAL - SAN DIEGO,20084,2008,Private,-0.293344147,Comparable
RANCHO SPECIALTY HOSPITAL,20084,2008,Private,0.119611308,Comparable
REDLANDS COMMUNITY HOSPITAL,20084,2008,Private,0.016603339,Comparable
REDWOOD MEMORIAL HOSPITAL,20084,2008,Private,-0.110507896,Comparable
REGIONAL MEDICAL CENTER OF SAN JOSE,20084,2008,Private,-0.080770745,Comparable
RESNICK NEUROPSYCHIATRIC HOSP AT UCLA,20084,2008,Private,-0.028406728,Comparable
RIDEOUT MEMORIAL HOSPITAL,20084,2008,Private,0.016371886,Comparable
RIDGECREST REGIONAL HOSPITAL,20084,2008,Private,0.065921047,Comparable
RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE,20084,2008,Private,-0.069039313,Comparable
RIVERSIDE COMMUNITY HOSPITAL,20084,2008,Private,0.144111137,Comparable
RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,20084,2008,Public,0.026610171,Comparable
RONALD REAGAN UCLA MEDICAL CENTER,20084,2008,Private,0.037831864,Comparable
ROYALE  MISSION VIEJO - PHF,20084,2008,Private,-0.004256705,Psychiatric Health Facilities
SACRAMENTO COUNTY MENTAL HEALTH TRMT CENTER,20084,2008,Public,-0.54186817,Psychiatric Health Facilities
SADDLEBACK MEMORIAL MEDICAL CENTER,20084,2008,Private,0.07427948,Comparable
SALINAS VALLEY MEMORIAL HOSPITAL,20084,2008,Public,0.061297947,Comparable
SAN ANTONIO COMMUNITY HOSPITAL,20084,2008,Private,-0.003571801,Comparable
SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,20084,2008,Public,-2.9047E-08,LTC Emphasis
SAN DIEGO HOSPICE ACUTE CARE CENTER,20084,2008,Private,-0.997276339,Comparable
SAN DIMAS COMMUNITY HOSPITAL,20084,2008,Private,0.135525608,Comparable
SAN FRANCISCO GENERAL HOSPITAL MED CENTER,20084,2008,Public,-0.438766781,Comparable
SAN GABRIEL VALLEY MEDICAL CENTER,20084,2008,Private,0.024571881,Comparable
SAN GORGONIO MEMORIAL HOSPITAL,20084,2008,Public,-0.562877237,Comparable
SAN JOAQUIN COMMUNITY HOSPITAL,20084,2008,Private,0.062777376,Comparable
SAN JOAQUIN COUNTY MENTAL HEALTH SERVICE,20084,2008,Public,0,Psychiatric Health Facilities
SAN JOAQUIN GENERAL HOSPITAL,20084,2008,Public,-0.170201275,Comparable
SAN JOAQUIN VALLEY REHAB HOSPITAL,20084,2008,Private,0.258247564,Comparable
SAN LUIS OBISPO CO - PHF,20084,2008,Public,-1.463993515,Psychiatric Health Facilities
SAN MATEO MEDICAL CENTER,20084,2008,Public,0.000842915,Comparable
SAN RAMON REGIONAL MEDICAL CENTER,20084,2008,Private,0.069624315,Comparable
SANTA BARBARA COTTAGE HOSPITAL,20084,2008,Private,-0.19800032,Comparable
SANTA BARBARA COUNTY - PHF,20084,2008,Public,-1.235974945,Psychiatric Health Facilities
SANTA CLARA VALLEY MEDICAL CENTER,20084,2008,Public,-0.051716378,Comparable
SANTA MONICA-UCLA MED CTR-ORTHOPAEDIC,20084,2008,Private,-0.023036732,Comparable
SANTA ROSA MEMORIAL HOSPITAL,20084,2008,Private,-0.024900837,Comparable
SANTA YNEZ VALLEY COTTAGE HOSPITAL,20084,2008,Private,0.100138274,Comparable
SCRIPPS GREEN HOSPITAL,20084,2008,Private,0.195143357,Comparable
SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,20084,2008,Private,0.061518284,Comparable
SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,20084,2008,Private,0.128794636,Comparable
SCRIPPS MERCY HOSPITAL,20084,2008,Private,0.012347569,Comparable
SEMPERVIRENS PSYCHIATRIC HEALTH FACILITY,20084,2008,Public,-0.090460106,Psychiatric Health Facilities
SENECA HEALTHCARE DISTRICT,20084,2008,Public,-0.064409577,Comparable
SEQUOIA HOSPITAL,20084,2008,Private,0.013838664,Comparable
SETON MEDICAL CENTER,20084,2008,Private,-0.036999399,Comparable
SHARP CHULA VISTA MEDICAL CENTER,20084,2008,Private,0.01044554,Comparable
SHARP CORONADO HOSPITAL & HEALTHCARE CENTER,20084,2008,Private,-0.001785103,Comparable
SHARP MARY BIRCH HOSPITAL FOR WOMEN,20084,2008,Private,0.258428827,Comparable
SHARP MEMORIAL HOSPITAL,20084,2008,Private,0.042091197,Comparable
SHARP MESA VISTA HOSPITAL,20084,2008,Private,0.018165724,Comparable
SHARP VISTA PACIFICA,20084,2008,Private,0.08172812,Comparable
SHASTA REGIONAL MEDICAL CENTER,20084,2008,Private,0.167499799,Comparable
SHERMAN OAKS HOSPITAL & HEALTH CENTER,20084,2008,Private,0.083864074,Comparable
SHRINERS HOSPITAL FOR CHILDREN,20084,2008,Private,-144.4807794,Shriners Hospitals
SHRINERS HOSPITAL FOR CHILDREN NORTHERN,20084,2008,Private,#DIV/0!,Shriners Hospitals
SIERRA KINGS DISTRICT HOSPITAL,20084,2008,Public,-0.05384327,Comparable
SIERRA NEVADA MEMORIAL HOSPITAL,20084,2008,Private,-0.178060602,Comparable
SIERRA VIEW DISTRICT HOSPITAL,20084,2008,Public,0.079961432,Comparable
SIERRA VISTA HOSPITAL,20084,2008,Private,0.112574405,Comparable
SIERRA VISTA REGIONAL MEDICAL CENTER,20084,2008,Private,0.054190738,Comparable
SILVER LAKE MEDICAL CENTER,20084,2008,Private,-0.106487781,Comparable
SIMI VALLEY HOSP & HLTH SVCS-SYCAMORE,20084,2008,Private,-0.097489394,Comparable
SONOMA DEVELOPMENTAL CENTER,20084,2008,Public,3.00464E-05,State Hospitals
SONOMA VALLEY HOSPITAL,20084,2008,Public,-0.070441968,Comparable
SONORA REGIONAL MEDICAL CENTER,20084,2008,Private,0.00777575,Comparable
SOUTH BAY COMMUNITY HOSPITAL,20084,2008,Private,0.166811706,Comparable
SOUTH COAST MEDICAL CENTER,20084,2008,Private,-0.150825411,Comparable
SOUTHERN INYO HOSPITAL,20084,2008,Public,0.057865276,Comparable
SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,20084,2008,Private,0.020033114,Comparable
ST. AGNES MEDICAL CENTER,20084,2008,Private,-0.162696576,Comparable
ST. BERNARDINE MEDICAL CENTER,20084,2008,Private,0.019071762,Comparable
ST. ELIZABETH COMMUNITY HOSPITAL,20084,2008,Private,0.082127869,Comparable
ST. FRANCIS MEDICAL CENTER,20084,2008,Private,-0.076214923,Comparable
ST. FRANCIS MEMORIAL HOSPITAL,20084,2008,Private,-0.179544196,Comparable
ST. HELENA HOSPITAL,20084,2008,Private,-0.05734142,Comparable
ST. HELENA HOSPITAL - CLEARLAKE,20084,2008,Private,-0.117710875,Comparable
ST. HELENA HOSPITAL BEHAVIORAL HEALTH CENTER,20084,2008,Private,-0.055126885,Comparable
ST. JOHNS HOSPITAL AND HEALTH CENTER,20084,2008,Private,-0.07547325,Comparable
ST. JOHNS PLEASANT VALLEY HOSPITAL,20084,2008,Private,-0.024310038,Comparable
ST. JOHNS REGIONAL MEDICAL CENTER,20084,2008,Private,0.011796463,Comparable
ST. JOSEPH HOSPITAL - EUREKA,20084,2008,Private,0.054379432,Comparable
ST. JOSEPH HOSPITAL - ORANGE,20084,2008,Private,-0.072104457,Comparable
ST. JOSEPHS BEHAVIORAL HEALTH CENTER,20084,2008,Private,-0.084485276,Comparable
ST. JOSEPHS MEDICAL CENTER OF STOCKTON,20084,2008,Private,-0.072898958,Comparable
ST. JUDE MEDICAL CENTER,20084,2008,Private,-0.092390816,Comparable
ST. LOUISE REGIONAL HOSPITAL,20084,2008,Private,-0.097009651,Comparable
ST. MARY  MEDICAL CENTER,20084,2008,Private,-0.024844341,Comparable
ST. MARY MEDICAL CENTER,20084,2008,Private,-0.002423396,Comparable
ST. MARYS MEDICAL CENTER,20084,2008,Private,-0.012628716,Comparable
ST. ROSE HOSPITAL,20084,2008,Private,0.004758392,Comparable
ST. VINCENT MEDICAL CENTER,20084,2008,Private,0.164522436,Comparable
STANFORD UNIVERSITY HOSPITAL,20084,2008,Private,-0.118247068,Comparable
STANISLAUS SURG CENTER,20084,2008,Private,0.055796199,Comparable
STAR VIEW ADOLESCENT - PHF,20084,2008,Private,0.555521217,Psychiatric Health Facilities
SUMMIT MEDICAL CENTER,20084,2008,Private,0.043070093,Comparable
SURPRISE VALLEY COMMUNITY HOSPITAL,20084,2008,Public,-0.091285285,Comparable
SUTTER AMADOR HOSPITAL,20084,2008,Private,-0.019393489,Comparable
SUTTER AUBURN FAITH HOSPITAL,20084,2008,Private,0.028311017,Comparable
SUTTER CENTER FOR PSYCHIATRY,20084,2008,Private,0.046137609,Comparable
SUTTER COAST HOSPITAL,20084,2008,Private,0.037200984,Comparable
SUTTER DAVIS HOSPITAL,20084,2008,Private,0.148144669,Comparable
SUTTER DELTA MEDICAL CENTER,20084,2008,Private,-0.030706159,Comparable
SUTTER LAKESIDE HOSPITAL,20084,2008,Private,-0.051547701,Comparable
SUTTER MATERNITY & SURGERY CENTER,20084,2008,Private,0.232355465,Comparable
SUTTER MEDICAL CENTER OF SANTA ROSA,20084,2008,Private,-0.151516555,Comparable
SUTTER MEDICAL CENTER-SACRAMENTO,20084,2008,Private,0.129338104,Comparable
SUTTER ROSEVILLE MEDICAL CENTER,20084,2008,Private,0.183615306,Comparable
SUTTER SOLANO MEDICAL CENTER,20084,2008,Private,-0.042980535,Comparable
SUTTER TRACY COMMUNITY HOSPITAL,20084,2008,Private,0.158106603,Comparable
SUTTER-YUBA - PHF,20084,2008,Public,-0.959306444,Psychiatric Health Facilities
TAHOE FOREST HOSPITAL,20084,2008,Public,-0.009938255,Comparable
TARZANA TREATMENT CENTER,20084,2008,Private,0.398888705,Comparable
