FAC_NAME,YEAR_QTR,YEAR,PrivatePublic,TotalMargin
AURORA CHARTER OAK,20094,,Private,0.120035355
AURORA SAN DIEGO,20094,,Private,0.287850893
AURORA VISTA DEL MAR HOSPITAL,20094,,Private,0.225764842
BAKERSFIELD HEART HOSPITAL,20094,,Private,0.168487245
BAKERSFIELD MEMORIAL HOSPITAL,20094,,Private,0.105152431
BALLARD REHABILITATION HOSPITAL,20094,,Private,0.215283703
BANNER LASSEN MEDICAL CENTER,20094,,Private,0.227203406
BARLOW HOSPITAL,20094,,Private,0.025788592
BARSTOW COMMUNITY HOSPITAL,20094,,Private,0.25161689
BARTON MEMORIAL HOSPITAL,20094,,Private,0.049393026
BEAR VALLEY COMMUNITY HOSPITAL,20094,,Public,-0.151901125
BELLFLOWER MEDICAL CENTER,20094,,Private,0.176466873
BETTY FORD CENTER OF EISENHOWER,20094,,Private,-0.073354287
BEVERLY HOSPITAL,20094,,Private,0.006543291
BHC ALHAMBRA HOSPITAL,20094,,Private,0.382850391
BIGGS-GRIDLEY MEMORIAL HOSPITAL,20094,,Private,0.023801342
BROTMAN MEDICAL CENTER,20094,,Private,0.095579172
BUTTE COUNTY MENTAL HEALTH - PHF,20094,,Public,0
CALIFORNIA HOSPITAL MEDICAL CENTER,20094,,Private,0.125394197
CALIFORNIA PACIFIC MEDICAL CENTER,20094,,Private,0.159565469
CALIFORNIA PACIFIC MEDICAL CENTER-ST. LUKES CAMPUS,20094,,Private,-0.229233617
CANYON RIDGE HOSPITAL,20094,,Private,0.352211534
CASA COLINA HOSPITAL FOR REHABILITATIVE,20094,,Private,0.135498687
CATALINA ISLAND MEDICAL CENTER,20094,,Private,0.086336895
CEDARS-SINAI MEDICAL CENTER,20094,,Private,0.085593281
CENTINELA FREEMAN MED CTR-CENTINELA,20094,,Private,0.028887736
CENTRAL VALLEY GENERAL HOSPITAL,20094,,Private,0.060151925
CHAPMAN MEDICAL CENTER,20094,,Private,-0.093335166
CHILDRENS HOSPITAL - CENTRAL CALIF,20094,,Private,0.097112023
CHILDRENS HOSPITAL - LOS ANGELES,20094,,Private,0.143439602
CHILDRENS HOSPITAL - MISSION,20094,,Private,0.018203073
CHILDRENS HOSPITAL - ORANGE COUNTY,20094,,Private,0.029201233
CHILDRENS HOSPITAL & RESEARCH CENTER OAKLAND,20094,,Private,-0.065714199
CHILDRENS RECOVERY CENTER OF NORTHERN CA,20094,,Private,0.091449984
CHINESE HOSPITAL,20094,,Private,0.117023016
CHINO VALLEY MEDICAL CENTER,20094,,Private,0.138434447
CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,20094,,Private,0.010349414
CITY OF HOPE NATIONAL MEDICAL CENTER,20094,,Private,0.043755949
CLOVIS COMMUNITY MEDICAL CENTER,20094,,Private,0.15082419
COALINGA REGIONAL MEDICAL CENTER,20094,,Public,0.037844394
COALINGA STATE HOSPITAL,20094,,Public,-0.000181848
COAST PLAZA DOCTORS HOSPITAL,20094,,Private,-0.13372448
COASTAL COMMUNITIES HOSPITAL,20094,,Private,0.067910535
COLLEGE HOSPITAL,20094,,Private,0.137419151
COLLEGE HOSPITAL COSTA MESA,20094,,Private,-0.060423663
COLORADO RIVER MEDICAL CENTER,20094,,Private,0.106256474
COLUSA REGIONAL MEDICAL CENTER,20094,,Private,-0.033619173
COMMUNITY & MISSION HOSP-HTG PARK,20094,,Private,0.132980907
COMMUNITY HOSPITAL OF LONG BEACH,20094,,Private,0.055908826
COMMUNITY HOSPITAL OF LOS GATOS,20092,,Private,-1.116892898
COMMUNITY HOSPITAL OF MONTEREY PENINSULA,20094,,Private,0.107920539
COMMUNITY HOSPITAL OF SAN BERNARDINO,20094,,Private,-0.046036731
COMMUNITY MEMORIAL HOSPITAL - SAN BUENAVENTURA,20094,,Private,0.067150257
COMMUNITY REGIONAL MEDICAL CENTER,20094,,Private,0.032186526
CONTRA COSTA REGIONAL MEDICAL CENTER,20094,,Public,0.009792842
CORCORAN DISTRICT HOSPITAL,20094,,Public,-0.015395484
CORONA REGIONAL MEDICAL CENTER,20094,,Private,-0.046601685
CRESTWOOD PHF - BAKERSFIELD,20094,,Private,0.214786901
DAMERON HOSPITAL,20094,,Private,0.079243248
DEL AMO HOSPITAL,20094,,Private,0.242166894
DELANO REGIONAL MEDICAL CENTER,20094,,Private,0.067109677
DESERT REGIONAL MEDICAL CENTER,20094,,Private,0.121331663
DESERT VALLEY HOSPITAL,20094,,Private,0.089163231
DOCTORS HOSPITAL OF MANTECA,20094,,Private,0.229694177
DOCTORS HOSPITAL OF WEST COVINA,20094,,Private,0.029408024
DOCTORS MEDICAL CENTER,20094,,Private,0.031374129
DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL,20094,,Private,0.17858831
DOWNEY COMMUNITY HOSPITAL,20094,,Private,0.055789538
DRS MEDICAL CENTER - SAN PABLO-PINOLE,20094,,Private,-0.043324396
E & L MILLER CHILDRENS HOSPITAL,20094,,Private,-0.056198754
EAST LOS ANGELES DOCTORS HOSPITAL,20094,,Private,0.023535958
EAST VALLEY HOSPITAL MED CTR,20094,,Private,0.001357167
EASTERN PLUMAS HEALTH CARE,20094,,Public,0.064707317
EDEN MEDICAL CENTER,20094,,Private,0.054448957
EISENHOWER MEDICAL CENTER,20094,,Private,0.045787618
EL CAMINO HOSPITAL,20094,,Private,0.038349068
EL CENTRO REGIONAL MEDICAL CENTER,20094,,Public,0.140012667
EL DORADO COUNTY MENTAL HEALTH - PHF,20094,,Public,-0.477514442
EMANUEL MEDICAL CENTER,20094,,Private,0.110812369
ENCINO MEDICAL CENTER,20094,,Private,0.081807633
ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,20094,,Private,0.049713419
FAIRCHILD MEDICAL CENTER,20094,,Private,0.06563723
FAIRVIEW DEVELOPMENTAL CENTER,20094,,Public,-0.000255888
FALLBROOK HOSPITAL DISTRICT,20094,,Public,0.033470545
FEATHER RIVER HOSPITAL,20094,,Private,0.005425781
FOOTHILL PRESBYTERIAN HOSPITAL,20094,,Private,0.034474299
FOUNTAIN VALLEY REGIONAL HOSPITAL & MED CENTER - EUCLID,20094,,Private,0.025546981
FRANK R HOWARD MEMORIAL HOSPITAL,20094,,Private,0.116452329
FREMONT HOSPITAL,20094,,Private,0.302894737
FRENCH HOSPITAL MEDICAL CENTER,20094,,Private,0.08959876
FRESNO COUNTY - PHF,20094,,Public,-5.295368301
FRESNO HEART & SURGICAL HOSPITAL,20094,,Private,0.084621057
FRESNO SURGICAL HOSPITAL,20094,,Private,0.03651856
GARDEN GROVE HOSPITAL & MEDICAL CENTER,20094,,Private,0.039294198
GARFIELD MEDICAL CENTER,20094,,Private,0.092697744
GATEWAYS HOSPITAL AND MENTAL HEALTH CTR,20094,,Private,0.011233658
GEORGE L. MEE MEMORIAL HOSPITAL,20094,,Private,-0.018026785
GLENDALE ADVENTIST MEDICAL CENTER,20094,,Private,0.043289564
GLENDALE MEMORIAL HOSPITAL & HEALTH CENTER,20094,,Private,-0.105281315
GLENN MEDICAL CENTER,20094,,Private,0.029634837
GOLETA VALLEY COTTAGE HOSPITAL,20094,,Private,0.182598032
GOOD SAMARITAN HOSPITAL -  BAKERSFIELD,20094,,Private,-0.110466418
GOOD SAMARITAN HOSPITAL - LA,20094,,Private,0.017434249
GOOD SAMARITAN HOSPITAL - SAN JOSE,20094,,Private,0.163160002
GREATER EL MONTE COMMUNITY HOSPITAL,20094,,Private,0.268691924
GROSSMONT HOSPITAL,20094,,Private,0.032817087
HANFORD COMMUNITY HOSPITAL,20094,,Private,0.069755765
HAZEL HAWKINS MEMORIAL HOSPITAL,20094,,Public,-0.00773782
HEALDSBURG DISTRICT HOSPITAL,20094,,Public,0.082535124
HEALTHBRIDGE CHILDRENS REHAB,20094,,Private,0.258656065
HEALTHSOUTH BAKERSFIELD REGIONAL REHAB HOSPITAL,20094,,Private,0.361335277
HEALTHSOUTH TUSTIN REHAB HOSPITAL,20094,,Private,0.041435418
HEBREW HOME FOR THE AGED DISABLED,20094,,Private,0.032588947
HEMET VALLEY MEDICAL CENTER,20094,,Public,-0.044047687
HENRY MAYO NEWHALL MEMORIAL HOSPITAL,20094,,Private,0.090532609
HERITAGE OAKS HOSPITAL,20094,,Private,0.303686508
HI-DESERT MEDICAL CENTER,20094,,Public,0.14638481
HOAG HOSPITAL - IRVINE,20091,,Private,-4.840764227
HOAG MEMORIAL HOSPITAL PRESBYTERIAN,20094,,Private,0.233380821
HOLLYWOOD COMMUNITY HOSP OF HOLLYWOOD,20094,,Private,0.292127442
HOLLYWOOD PRESBYTERIAN MEDICAL CTR,20094,,Private,0.013338412
HUNTINGTON BEACH HOSPITAL,20094,,Private,0.074092077
HUNTINGTON MEMORIAL HOSPITAL,20094,,Private,0.067168615
JEROLD PHELPS COMMUNITY HOSPITAL,20094,,Public,-0.111666466
JOHN C FREMONT HEALTHCARE DISTRICT,20094,,Public,-0.104759795
JOHN F. KENNEDY MEMORIAL HOSPITAL,20094,,Private,-0.09069566
JOHN MUIR BEHAVIORAL HEALTH CENTER,20094,,Private,-0.110737047
JOHN MUIR MED CTR-CONCORD CAMPUS,20094,,Private,-0.017055057
JOHN MUIR MED CTR-WALNUT CREEK CAMPUS,20094,,Private,0.108503182
JOYCE EISENBERG KEEFER MEDICAL CENTER,20094,,Private,0.100415741
KAISER FND HOSP - SAN JOSE,20094,,Private,#DIV/0!
KAISER FND HOSP - SANTA CLARA,20094,,Private,#DIV/0!
KAISER FND HOSP REHAB CENTER - VALLEJO,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - ANAHEIM,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - ANTIOCH,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - BALDWIN PARK,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - BELLFLOWER,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - DOWNEY,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - FONTANA,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - FRESNO,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - GEARY (S.F.),20094,,Private,#DIV/0!
KAISER FND HOSPITAL - HARBOR CITY,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - HAYWARD,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - MANTECA,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - OAKLAND CAMPUS,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - PANORAMA CITY,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - REDWOOD CITY,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - RIVERSIDE,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - SACRAMENTO,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - SAN DIEGO,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - SAN RAFAEL,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - SANTA ROSA,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - SO SAN FRANCISCO,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - SOUTH SACRAMENTO,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - SUNSET,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - WALNUT CREEK,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - WEST LA,20094,,Private,#DIV/0!
KAISER FND HOSPITAL - WOODLAND HILLS,20094,,Private,#DIV/0!
KAISER FOUNDATION NORTHERN REGION,20094,,Private,0.141411089
KAISER FOUNDATION SOUTHERN REGION,20094,,Private,0.109513419
KAWEAH DELTA MEDICAL CENTER,20094,,Public,0.002371139
KEDREN COMMUNITY MENTAL HEALTH CENTER,20094,,Private,-0.00470561
KENTFIELD REHABILITATION CENTER,20094,,Private,0.220208805
KERN MEDICAL CENTER,20094,,Public,-0.186196994
KERN VALLEY HEALTHCARE DISTRICT,20094,,Public,-0.01827668
KINDRED HOSPITAL - BREA,20094,,Private,-0.002577938
KINDRED HOSPITAL - LA MIRADA,20094,,Private,0.309218689
KINDRED HOSPITAL - LOS ANGELES,20094,,Private,0.192646159
KINDRED HOSPITAL - MODESTO,20094,,Private,-0.560829347
KINDRED HOSPITAL - ONTARIO,20094,,Private,0.290309231
KINDRED HOSPITAL - SACRAMENTO,20094,,Private,0.233886442
KINDRED HOSPITAL - SAN DIEGO,20094,,Private,0.101192924
KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,20094,,Private,0.297901931
KINDRED HOSPITAL - WESTMINSTER,20094,,Private,0.183956763
KINGSBURG MEDICAL HOSPITAL,20094,,Public,0.134697197
LA CASA PSYCHIATRIC HEALTH FACILITY,20094,,Private,-0.031069062
LA PALMA INTERCOMMUNITY HOSPITAL,20094,,Private,0.07507371
LAC/HARBOR+UCLA MEDICAL CENTER,20094,,Public,-0.05971709
LAC/OLIVE VIEW - UCLA MED CTR,20094,,Public,-0.467548368
LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER,20094,,Public,0.18963763
LAC/USC MEDICAL CENTER,20094,,Public,0.028951359
LAGUNA HONDA HOSPITAL & REHAB CENTER,20094,,Public,0.037407056
LAKEWOOD REGIONAL MEDICAL CENTER - SOUTH,20094,,Private,0.00971173
LANCASTER COMMUNITY HOSPITAL,20094,,Private,0.064092081
LANGLEY PORTER PSYCHIATRIC INSTITUTE,20094,,Private,-0.007751955
LANTERMAN STATE HOSPITAL AND DEVELOPMENT,20094,,Public,-0.000108887
LAS ENCINAS HOSPITAL,20094,,Private,-0.046172891
LODI MEMORIAL HOSPITAL,20094,,Private,0.030335398
LOMA LINDA UNIVERSITY BEHAVIORAL MEDICIN,20094,,Private,0.048651026
LOMA LINDA UNIVERSITY MEDICAL CENTER,20094,,Private,0.038415754
LOMPOC VALLEY MEDICAL CENTER,20094,,Public,0.098586573
LONG BEACH MEMORIAL MEDICAL CENTER,20094,,Private,0.161438296
LOS ALAMITOS MEDICAL CENTER,20094,,Private,0.166271433
LOS ANGELES COMMUNITY HOSPITAL,20094,,Private,0.253131156
LOS ANGELES METROPOLITAN MEDICAL CENTER,20094,,Private,-0.29923545
LOS ROBLES REGIONAL MEDICAL CENTER,20094,,Private,0.188622326
LUCILE S PACKARD CHILDRENS HOSPITAL,20094,,Private,0.064390772
MAD RIVER COMMUNITY HOSPITAL,20094,,Private,-0.03369708
MADERA COMMUNITY HOSPITAL,20094,,Private,-0.048202676
MAMMOTH HOSPITAL,20094,,Public,0.10319539
MARIAN MEDICAL CENTER,20094,,Private,0.052975265
MARIE GREEN PSYCHIATRIC CENTER,20094,,Public,0
MARIN GENERAL HOSPITAL,20094,,Private,0.07389176
MARINA DEL REY HOSPITAL,20094,,Private,0.01079938
MARK TWAIN ST. JOSEPHS HOSPITAL,20094,,Private,0.14545641
MARSHALL MEDICAL CENTER,20094,,Private,0.05672519
MAYERS MEMORIAL HOSPITAL,20094,,Public,-0.101316315
MEMORIAL HOSPITAL GARDENA,20094,,Private,-0.047294211
MEMORIAL HOSPITAL LOS BANOS,20094,,Private,0.104090173
MEMORIAL HOSPITAL MODESTO,20094,,Private,0.157464805
MENDOCINO COAST DISTRICT HOSPTIAL,20094,,Public,0.001072509
MENIFEE VALLEY MEDICAL CENTER,20094,,Public,-0.128545259
MENLO PARK SURGICAL HOSPITAL,20094,,Private,0.256680643
MERCY GENERAL HOSPITAL,20094,,Private,0.075521874
MERCY HOSPITAL - BAKERSFIELD,20094,,Private,0.160643164
MERCY HOSPITAL - FOLSOM,20094,,Private,0.198224258
MERCY HOSPITAL - MT. SHASTA,20094,,Private,0.006883849
MERCY MEDICAL CENTER,20094,,Private,0.13660003
MERCY MERCED MED CENTER - COMMUNITY CAMPUS,20094,,Private,0.044733122
MERCY SAN JUAN HOSPITAL,20094,,Private,0.053131939
MERRITT PERALTA INSTITUTE CDRH,20094,,Private,-1.0279991
METHODIST HOSPITAL OF SACRAMENTO,20094,,Private,-0.022767973
METHODIST HOSPITAL OF SOUTHERN CAL,20094,,Private,0.013991187
METROPOLITAN STATE HOSPITAL,20094,,Public,-0.003100389
MIRACLE MILE MEDICAL CENTER,20094,,Private,0.175866826
MISSION COMMUNITY HOSPITAL - PANORAMA,20094,,Private,0.033004335
MISSION HOSPITAL REGIONAL MEDICAL CENTER,20094,,Private,0.125610308
MODOC MEDICAL CENTER,20094,,Public,0.053851444
MONROVIA MEMORIAL HOSPITAL,20094,,Private,0.145198247
MONTCLAIR HOSPITAL MEDICAL CENTER,20094,,Private,0.029174745
MONTEREY PARK HOSPITAL,20094,,Private,0.107750092
MORENO VALLEY COMMUNITY HOSPITAL,20094,,Public,#DIV/0!
MOTION PICTURE & TELEVISION HOSPITAL,20094,,Private,-0.37354035
MOUNTAINS COMMUNITY HOSPITAL,20094,,Public,-0.106648651
NAPA STATE HOSPITAL,20094,,Public,-0.000112155
NATIVIDAD MEDICAL CENTER,20094,,Public,0.070047864
NELSON M HOLDERMAN MEMORIAL HOSPITAL,20093,,Public,-0.65943201
NEWPORT BAY HOSPITAL,20094,,Private,-0.004791224
NEWPORT SPECIALTY HOSPITAL,20094,,Private,-0.22968434
NORTH BAY MEDICAL CENTER,20094,,Private,-0.022925063
NORTH VALLEY - SOLANO COUNTY - PHF,20094,,Private,-0.160115025
NORTH VALLEY BEHAVIORAL HEALTH - PHF,20094,,Private,0.042561943
NORTHERN CALIF REHABILITATION HOSPITAL,20094,,Private,0.312014342
NORTHERN INYO HOSPITAL,20094,,Public,0.068356508
NORTHRIDGE HOSPITAL MEDICAL CENTER,20094,,Private,0.107025001
NOVATO COMMUNITY HOSPITAL - CURRENT LOC,20094,,Private,-0.01469233
O CONNOR HOSPITAL,20094,,Private,0.032814627
OAK VALLEY DISTRICT HOSPITAL,20094,,Public,0.016669027
OASIS PSYCHIATRIC HEALTH FACILITY,20094,,Private,0.038339634
OJAI VALLEY COMMUNITY HOSPITAL,20094,,Private,-0.019041409
OLYMPIA MEDICAL CENTER,20094,,Private,0.101894382
ORANGE COAST MEMORIAL MEDICAL CENTER,20094,,Private,0.0736517
OROVILLE HOSPITAL,20094,,Private,0.045604861
PACIFIC ALLIANCE MEDICAL CENTER,20094,,Private,0.098658664
PACIFIC HOSPITAL OF LONG BEACH,20094,,Private,0.075807816
PACIFIC SHORES,20094,,Private,0.39534668
PACIFICA HOSPITAL OF THE VALLEY,20094,,Private,-0.20209375
PALM DRIVE HOSPITAL,20094,,Public,0.07588737
PALO VERDE HOSPITAL,20093,,Private,0.131670109
PALOMAR MEDICAL CENTER,20094,,Public,0.042546892
PARADISE VALLEY HOSPITAL,20094,,Private,0.002030309
PARKVIEW COMMUNITY HOSPITAL,20094,,Private,-0.003094557
PATIENTS HOSPITAL OF REDDING,20094,,Private,0.005947817
PATTON STATE HOSPITAL,20094,,Public,-0.010590021
PENINSULA MEDICAL CENTER,20094,,Private,0.085805779
PETALUMA VALLEY HOSPITAL,20094,,Private,-0.009284861
PIONEERS MEMORIAL HOSPITAL,20094,,Public,0.054479866
PLACENTIA-LINDA COMMUNITY HOSPITAL,20094,,Private,0.112137458
PLUMAS DISTRICT HOSPITAL,20094,,Public,-0.027021689
POMERADO HOSPITAL,20094,,Public,0.02827056
POMONA VALLEY HOSPITAL MEDICAL CENTER,20094,,Private,-0.011776192
PORTERVILLE STATE HOSPITAL,20094,,Public,-0.000243998
PRESBYTERIAN INTERCOMMUNITY HOSPITAL,20094,,Private,0.221141534
PROMISE HOSPITAL OF EAST LOS ANGELES,20094,,Private,-0.175319309
PROMISE HOSPITAL OF SAN DIEGO,20094,,Private,0.233693832
PROVIDENCE HOLY CROSS MEDICAL CENTER,20094,,Private,0.099648033
PROVIDENCE LITTLE CO OF MARY - SAN PEDRO,20094,,Private,0.026396185
PROVIDENCE LITTLE CO OF MARY MED CENTER - TORRANCE,20094,,Private,0.034177907
PROVIDENCE SAINT JOSEPH MEDICAL CENTER,20094,,Private,-0.003220652
PROVIDENCE TARZANA MEDICAL CENTER,20094,,Private,-0.009631667
QUEEN OF THE VALLEY HOSPITAL,20094,,Private,0.070526682
RADY CHILDRENS HOSPITAL-SAN DIEGO,20094,,Private,0.278304499
RANCHO SPECIALTY HOSPITAL,20094,,Private,0.051749322
REDLANDS COMMUNITY HOSPITAL,20094,,Private,0.008047401
REDWOOD MEMORIAL HOSPITAL,20094,,Private,0.246932072
REGIONAL MEDICAL CENTER OF SAN JOSE,20094,,Private,-0.017241791
RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,20094,,Private,-0.018362693
RIDEOUT MEMORIAL HOSPITAL,20094,,Private,0.086670963
RIDGECREST REGIONAL HOSPITAL,20094,,Private,0.093176884
RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE,20094,,Private,0.059465749
RIVERSIDE COMMUNITY HOSPITAL,20094,,Private,0.202567598
RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,20094,,Public,-0.042513596
RONALD REAGAN UCLA MEDICAL CENTER,20094,,Private,0.119657713
ROYALE  MISSION VIEJO - PHF,20094,,Private,0.019022507
SACRAMENTO COUNTY MENTAL HEALTH TRMT CTR,20094,,Public,-0.604031493
SADDLEBACK MEMORIAL MEDICAL CENTER,20094,,Private,0.100310609
SALINAS VALLEY MEMORIAL HOSPITAL,20094,,Public,0.032252102
SAN ANTONIO COMMUNITY HOSPITAL,20094,,Private,0.047065631
SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,20094,,Public,0.000111855
SAN DIEGO HOSPICE ACUTE CARE CENTER,20094,,Private,-0.535383466
SAN DIMAS COMMUNITY HOSPITAL,20094,,Private,0.170431491
SAN FRANCISCO GENERAL HOSP MED CTR,20094,,Public,-0.418658172
SAN GABRIEL VALLEY MEDICAL CENTER,20094,,Private,-0.061628428
SAN GORGONIO MEMORIAL HOSPITAL,20094,,Public,-0.354190907
SAN JOAQUIN COMMUNITY HOSPITAL,20094,,Private,0.073864973
SAN JOAQUIN COUNTY MENTAL HEALTH SERVICE,20094,,Public,0
SAN JOAQUIN GENERAL HOSPITAL,20094,,Public,-0.191510154
SAN JOAQUIN VALLEY REHAB HOSPITAL,20094,,Private,0.273134297
SAN LUIS OBISPO CO - PHF,20094,,Public,-1.848160079
SAN MATEO MEDICAL CENTER,20094,,Public,0.078397904
SAN RAMON REGIONAL MEDICAL CENTER,20094,,Private,0.082360686
SANTA BARBARA COTTAGE HOSPITAL,20094,,Private,0.238666159
SANTA BARBARA COUNTY - PHF,20094,,Public,-1.315376969
SANTA CLARA VALLEY MEDICAL CENTER,20094,,Public,-0.227188352
SANTA MONICA-UCLA MED CTR-ORTHOPAEDIC,20094,,Private,0.08728456
SANTA ROSA MEMORIAL HOSPITAL,20094,,Private,0.070338763
SANTA YNEZ VALLEY COTTAGE HOSPITAL,20094,,Private,0.174691686
SCRIPPS GREEN HOSPITAL,20094,,Private,0.201345283
SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,20094,,Private,0.110854563
SCRIPPS MEMORIAL HOSPITAL-LA JOLLA,20094,,Private,0.150650199
SCRIPPS MERCY HOSPITAL,20094,,Private,0.021528662
SEMPERVIRENS PSYCHIATRIC HEALTH FACILITY,20094,,Public,0.012798059
SENECA HEALTHCARE DISTRICT,20094,,Public,0.037653199
SEQUOIA HOSPITAL,20094,,Private,0.212685272
SETON MEDICAL CENTER,20094,,Private,-0.020139348
SHARP CHULA VISTA MEDICAL CENTER,20094,,Private,0.01548112
SHARP CORONADO HOSPITAL & HEALTHCARE CTR,20094,,Private,-0.015910373
SHARP MARY BIRCH HOSPITAL FOR WOMEN,20094,,Private,0.242182632
SHARP MEMORIAL HOSPITAL,20094,,Private,0.029090375
SHARP MESA VISTA HOSPITAL,20094,,Private,-0.0252574
SHARP VISTA PACIFICA,20094,,Private,0.138833929
SHASTA REGIONAL MEDICAL CENTER,20094,,Private,0.021162631
SHERMAN OAKS HOSPITAL & HEALTH CENTER,20094,,Private,0.084546178
SHRINERS HOSPITAL FOR CHILDREN,20094,,Private,-135.4039989
SHRINERS HOSPITAL FOR CHILDREN NORTHERN,20094,,Private,#DIV/0!
SIERRA KINGS DISTRICT HOSPITAL,20094,,Public,-0.10873705
SIERRA NEVADA MEMORIAL HOSPITAL,20094,,Private,0.199805143
SIERRA VIEW DISTRICT HOSPITAL,20094,,Public,0.065986279
SIERRA VISTA HOSPITAL,20094,,Private,0.004612186
SIERRA VISTA REGIONAL MEDICAL CENTER,20094,,Private,0.110009064
SILVER LAKE MEDICAL CENTER,20094,,Private,-0.188748957
SIMI VALLEY HOSP & HLTH SVCS-SYCAMORE,20094,,Private,-0.047981859
SONOMA DEVELOPMENTAL CENTER,20094,,Public,2.82001E-05
SONOMA VALLEY HOSPITAL,20094,,Public,-0.03332106
SONORA REGIONAL MEDICAL CENTER,20094,,Private,0.047050716
SOUTH BAY COMMUNITY HOSPITAL,20094,,Private,0.070774234
SOUTH COAST MEDICAL CENTER,20092,,Private,-0.281632783
SOUTHERN INYO HOSPITAL,20094,,Public,-0.173278738
SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,20094,,Private,0.048294477
ST. AGNES MEDICAL CENTER,20094,,Private,0.056156771
ST. BERNARDINE MEDICAL CENTER,20094,,Private,-0.001288662
ST. ELIZABETH COMMUNITY HOSPITAL,20094,,Private,0.198858105
ST. FRANCIS MEDICAL CENTER,20094,,Private,0.040476536
ST. FRANCIS MEMORIAL HOSPITAL,20094,,Private,0.041992409
ST. HELENA HOSPITAL,20094,,Private,-0.010529722
ST. HELENA HOSPITAL - CLEARLAKE,20094,,Private,-0.006774661
ST. HELENA HOSPITAL BEHAVIORAL HEALTH CENTER,20094,,Private,-0.005729278
ST. JOHNS HOSPITAL AND HEALTH CENTER,20094,,Private,-0.035460679
ST. JOHNS PLEASANT VALLEY HOSPITAL,20094,,Private,0.02782293
ST. JOHNS REGIONAL MEDICAL CENTER,20094,,Private,-0.026760708
ST. JOSEPH HOSPITAL - EUREKA,20094,,Private,0.019824179
ST. JOSEPH HOSPITAL - ORANGE,20094,,Private,0.097792947
ST. JOSEPHS BEHAVIORAL HEALTH CENTER,20094,,Private,-0.069646155
ST. JOSEPHS MEDICAL CENTER OF STOCKTON,20094,,Private,-0.02583516
ST. JUDE MEDICAL CENTER,20094,,Private,0.210537646
ST. LOUISE REGIONAL HOSPITAL,20094,,Private,-0.104387162
ST. MARY  MEDICAL CENTER,20094,,Private,0.101484251
ST. MARY MEDICAL CENTER,20094,,Private,-0.079133425
ST. MARYS MEDICAL CENTER,20094,,Private,0.087545486
ST. ROSE HOSPITAL,20094,,Private,-0.013523577
ST. VINCENT MEDICAL CENTER,20094,,Private,-0.027810978
STANFORD UNIVERSITY HOSPITAL,20094,,Private,0.12955984
STANISLAUS SURG CENTER,20094,,Private,0.104218006
STAR VIEW ADOLESCENT - PHF,20094,,Private,0.581111102
SUMMIT MEDICAL CENTER,20094,,Private,0.07297207
SURPRISE VALLEY COMMUNITY HOSPITAL,20094,,Public,0.001940728
SUTTER - YUBA - PHF,20094,,Public,-0.940715471
SUTTER AMADOR HOSPITAL,20094,,Private,-0.119987408
SUTTER AUBURN FAITH HOSPITAL,20094,,Private,0.017077978
SUTTER CENTER FOR PSYCHIATRY,20094,,Private,0.029814057
SUTTER COAST HOSPITAL,20094,,Private,-0.070806521
SUTTER DAVIS HOSPITAL,20094,,Private,0.177795453
SUTTER DELTA MEDICAL CENTER,20094,,Private,-0.002965685
SUTTER LAKESIDE HOSPITAL,20094,,Private,-0.096549883
SUTTER MATERNITY & SURGERY CENTER,20094,,Private,0.273856275
SUTTER MEDICAL CENTER OF SANTA ROSA,20094,,Private,-0.035264274
SUTTER MEDICAL CENTER-SACRAMENTO,20094,,Private,0.091340256
